Variável;Descrição
q6.13;q6.13 Especifique o tipo de unidade com a qual este CREAS compartilha o Imóvel13 Outro órgão de defesa de direitos (Ministério Público, Defensoria Pública, Poder Judiciário, etc.)
q6.14;q6.14 Especifique o tipo de unidade com a qual este CREAS compartilha o Imóvel14 NAI - Núcleo de Atendimento Integrado
q6.99;q6.99 Especifique o tipo de unidade com a qual este CREAS compartilha o Imóvel99 Outros
q6.99.1;q6.99.1 Qual?
q7.1;q7.1 1- Apenas o endereço é o mesmo, mas todos os espaços do CREAS são independentes e de uso exclusivo, inclusive a entrada
q7.2;q7.2 2- Entrada / Porta de Acesso
q7.3;q7.3 3- Recepção
q7.4;q7.4 4- Algumas salas de atendimento individualizado
q7.5;q7.5 5- Todas as salas de atendimento individualizado
q7.6;q7.6 6- Algumas salas de atendimento coletivo
q7.7;q7.7 7- Todas as salas de atendimento coletivo
q7.8;q7.8 8- Salas administrativas
q7.9;q7.9 9- Banheiros
q7.10;q7.10 10- Copa/cozinha
q7.11;q7.11 11- Área Externa
q7.12;q7.12 12- Almoxarifado ou similar
q8.1;q8.1 Quantidade de salas com capacidade máxima para 5 pessoas
q8.2;q8.2 Quantidade de salas com capacidade para 6 a 14 pessoas
q8.3;q8.3 Quantidade de salas com capacidade para 15 a 29 pessoas
q8.4;q8.4 Quantidade de salas com capacidade para 30 ou mais pessoas
q8.5;q8.5 Salas específicas para uso da Coordenação, equipe técnica ou administração (Não são salas de atendimento!)
q8.6;q8.6 Quantidade total de banheiros
q8.7;q8.7 Possui Recepção?
q8.8;q8.8 Possui Cozinha/Copa?
q8.9;q8.9 Possui Almoxarifado ou similar?
q8.10;q8.10 Possui Espaço externo no CREAS para atividades de convívio?
q9.1;q9.1 Acesso principal adaptado com rampas e rota acessível desde a calçada até a recepção do CREAS
q9.2;q9.2 Rota acessível aos principais espaços do CREAS (recepção, sala(s) de atendimento e sala(s) de uso coletivo)
q9.3;q9.3 Rota acessível ao banheiro
q9.4;q9.4 Banheiro adaptado para pessoas com mobilidade reduzida (idosos, pessoas com deficiência, etc.)
q10.1; q10.1 1- Sim, suporte de profissional com conhecimento em LIBRAS
q10.2; q10.2 2- Sim, suporte de material em braille
q10.3; q10.3 3- Sim, suporte para leitores de telas de computador para pessoas com deficiência visual
q10.4; q10.4 4- Sim, outras adaptações e tecnologias assistivas para deficiência física
q10.5; q10.5 5- Sim, outras adaptações e tecnologias assistivas para deficiência intelectual e autismo
q10.6; q10.6 6- Sim, pisos especiais com relevos para sinalização voltados para pessoas com deficiência visual
q10.0; q10.0 0- Não há outras adaptações
q10.4.qual; q10.4.qual
q10.5.qual; q10.5.qual
q11.1;q11.1 1 Telefone
q11.2;q11.2 2 Impressora
q11.3;q11.3 3 Televisão (TV)
q11.4;q11.4 4 Equipamento de som
q11.5;q11.5 5 DVD/Blu-Ray/Vídeo Cassete
q11.6;q11.6 6 Datashow
q11.9;q11.9 9 Veículo de uso exclusivo
q11.10;q11.10 10 Veículo de uso compartilhado
q11.11;q11.11 11 Acervo bibliográfico
q11.12;q11.12 12 Mobiliário/materiais para atender crianças (mesa infantil, tapete emborrachado, brinquedos, etc.)
q11.13; q11.13 13 Materiais pedagógicos, culturais e esportivos
q12;q12 Quantidade total de computadores no CREAS
q13;q13 Quantos estão conectados à internet no CREAS
q14;q14 Este CREAS possui placa de identificação?
q15.1;q15.1 1 Acolhida Particularizada realizada por técnico de nível superior
q15.2;q15.2 2 Acompanhamento individual/familiar
q15.3;q15.3 3 Acompanhamento dos encaminhamentos realizados
q15.4;q15.4 4 Registro do acompanhamento individual/familiar em prontuário
q15.5;q15.5 5 Elaboração do Plano de Acompanhamento Familiar
q15.6;q15.6 6 Elaboração de relatórios técnicos sobre casos em acompanhamento
q15.7;q15.7 7 Elaboração de relatórios técnicos para o sistema de justiça
q15.8;q15.8 8  Grupo/oficina com famílias ou indivíduos
q15.9;q15.9 9 Orientação jurídico-social
q15.10;q15.10 10 Visitas domiciliares
q15.11;q15.11 11 Palestras
q15.12;q15.12 12 Ações de mobilização e sensibilização para o enfrentamento das situações de violação de direitos
q15.13;q15.13 13 Apoio para obtenção de documentação pessoal
q15.14;q15.14 14 Orientação/acompanhamento para inserção no BPC
q15.15;q15.15 15 Encaminhamento para o CRAS
q15.16;q15.16 16 Encaminhamento de famílias ou indivíduos para a rede de serviço socioassistencial
q15.17;q15.17 17 Encaminhamento para serviços da rede de saúde
q15.18;q15.18 18 Encaminhamento de famílias ou indivíduos para outras políticas públicas (educação, habitação, trabalho,
q15.19;q15.19 19 Encaminhamento para o Conselho Tutelar
q15.20;q15.20 20 Encaminhamento para órgãos de defesa e responsabilização (Defensoria Pública, Promotoria, Ministério Pú
q15.21;q15.21 21 Encaminhamento para obtenção de Benefícios Eventuais
q15.22;q15.22 22 Encaminhamento para inserção/atualização de famílias no Cadastro Único
q15.99;q15.99 99 Outros
q15.99.1;q15.99.1 Quais?
q16.1.1;q16.1.1 1 Crianças e adolescentes
q16.1.2;q16.1.2 2 Mulheres adultas
q16.1.3;q16.1.3 3 Homens adultos
q16.1.4;q16.1.4 4 Idosos
q16.1.5;q16.1.5 5 Não atende este tipo de situação
q16.2.1;q16.2.1 1 Crianças e adolescentes
q16.2.2;q16.2.2 2 Mulheres adultas
q16.2.3;q16.2.3 3 Homens adultos
q16.2.4;q16.2.4 4 Idosos
q16.2.5;q16.2.5 5 Não atende este tipo de situação
q16.3.1;q16.3.1 1 Crianças e adolescentes
q16.3.2;q16.3.2 2 Mulheres adultas
q16.3.3;q16.3.3 3 Homens adultos
q16.3.4;q16.3.4 4 Idosos
q16.3.5;q16.3.5 5 Não atende este tipo de situação
q16.4.1;q16.4.1 1 Crianças e adolescentes
q16.4.2;q16.4.2 2 Mulheres adultas
q16.4.3;q16.4.3 3 Homens adultos
q16.4.4;q16.4.4 4 Idosos
q16.4.5;q16.4.5 5 Não atende este tipo de situação
q16.5.1;q16.5.1 1 Crianças e adolescentes
q16.5.4;q16.5.4 4 Idosos
q16.5.5;q16.5.5 5 Não atende este tipo de situação
q16.6.4;q16.6.4 4 Idosos
q16.6.5;q16.6.5 5 Não atende este tipo de situação
q16.7.1;q16.7.1 1 Crianças e adolescentes
q16.7.2;q16.7.2 2 Mulheres adultas
q16.7.3;q16.7.3 3 Homens adultos
q16.7.4;q16.7.4 4 Idosos
q16.7.5;q16.7.5 5 Não atende este tipo de situação
q16.8.1;q16.8.1 1 Crianças e adolescentes
q16.8.5;q16.8.5 5 Não atende este tipo de situação
q16.9.1;q16.9.1 1 Crianças e adolescentes
q16.9.2;q16.9.2 2 Mulheres adultas
q16.9.3;q16.9.3 3 Homens adultos
q16.9.4;q16.9.4 4 Idosos
q16.9.5;q16.9.5 5 Não atende este tipo de situação
q16.10.1;q16.10.1 1 Crianças e adolescentes
q16.10.2;q16.10.2 2 Mulheres adultas
q16.10.3;q16.10.3 3 Homens adultos
q16.10.4;q16.10.4 4 Idosos
q16.10.5;q16.10.5 5 Não atende este tipo de situação
q16.11.1;q16.11.1 1 Crianças e adolescentes
q16.11.2;q16.11.2 2 Mulheres adultas
q16.11.3;q16.11.3 3 Homens adultos
q16.11.4;q16.11.4 4 Idosos
q16.11.5;q16.11.5 5 Não atende este tipo de situação
q16.12.1;q16.12.1 1 Crianças e adolescentes
q16.12.2;q16.12.2 2 Mulheres adultas
q16.12.3;q16.12.3 3 Homens adultos
q16.12.4;q16.12.4 4 Idosos
q16.12.5;q16.12.5 5 Não atende este tipo de situação
q16.13.1;q16.13.1 1 Crianças e adolescentes
q16.13.2;q16.13.2 2 Mulheres adultas
q16.13.3;q16.13.3 3 Homens adultos
q16.13.4;q16.13.4 4 Idosos
q16.13.5;q16.13.5 5 Não atende este tipo de situação
q16.14.1;q16.14.1 1 Crianças e adolescentes
q16.14.5;q16.14.5 5 Não atende este tipo de situação
q16.15.2;q16.15.2 2 Mulheres adultas
q16.15.3;q16.15.3 3 Homens adultos
q16.15.4;q16.15.4 4 Idosos
q16.15.5;q16.15.5 5 Não atende este tipo de situação
q16.16.2;q16.16.2 2 Mulheres adultas
q16.16.3;q16.16.3 3 Homens adultos
q16.16.4;q16.16.4 4 Idosos
q16.16.5;q16.16.5 5 Não atende este tipo de situação
q17.1.1;q17.1.1 1 Oficinas com ações preventivas
q17.1.2;q17.1.2 2 Apoio à reinserção social
q17.1.99;q17.1.99 99 Outras atividades de atendimento / acompanhamento
q17.1.0;q17.1.0 0 Não realiza atendimento ou acompanhamento
q17.2.1;q17.2.1 1 Oficinas com ações preventivas
q17.2.2;q17.2.2  2  Apoio à reinserção social
q17.2.99;q17.2.99 99 Outras atividades de atendimento / acompanhamento
q17.2.0;q17.2.0 0 Não realiza atendimento ou acompanhamento
q17.3.1;q17.3.1 1 Oficinas com ações preventivas
q17.3.2;q17.3.2 2 Apoio à reinserção social
q17.3.3;q17.3.3 3 Encaminhamento monitorado para a rede de saúde
q17.3.99;q17.3.99 99 Outras atividades de atendimento / acompanhamento
q17.3.0;q17.3.0 0 Não realiza atendimento ou acompanhamento
q18.1;q18.1 A.1. Total de casos (famílias ou indivíduos) em acompanhamento pelo PAEFI
q19.1;q19.1 Quantos casos são referentes a famílias residentes no município sede de CREAS?
q19.2;q19.2 Quantos casos são referentes a famílias residentes em outros municípios?
q20;q20 Este CREAS realiza o Serviço de Proteção Social a Adolescentes em Cumprimento de Medida Socioeducativa de Liberdade Assistida (LA) e de Prestação de Serviços à Comunidade (PSC)
q21;q21 Informe o total de adolescentes em cumprimento de Medidas Socioeducativas (LA e/ou PSC)
q22; q22 Deste total, quantos adolescentes tem suas famílias acompanhadas pelo Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos (PAEFI) deste CREAS?
q23.1; q23.1 Todas as famílias de adolescentes em MSE sao acompanhadas pelo PAEFI
q23.2; q23.2 Quando a famílias possui algum membro, além do adolescente em MSE, com direito violado
q23.3; q23.3 Apenas quando a família dos adolescentes em MSE solicita acompanhamento
q23.99; q23.99 Outros
q23.qual; q23.quais Quais?
q24;q24 Desse total, de quantos adolescentes há informações sobre o ato infracional que gerou a medida?
q25.1.1;q25.1.1 Furto - 12 e 13 anos
q25.1.2;q25.1.2 Furto - 14 e 15 anos
q25.1.3;q25.1.3 Furto - 16 e 17 anos
q25.1.4;q25.1.4 Furto - 18 a 21 anos
q25.1.5;q25.1.5 Furto - Total
q25.2.1;q25.2.1 Roubo - 12 e 13 anos
q25.2.2;q25.2.2 Roubo - 14 e 15 anos
q25.2.3;q25.2.3 Roubo - 16 e 17 anos
q25.2.4;q25.2.4 Roubo - 18 a 21 anos
q25.2.5;q25.2.5 Roubo - Total
q25.3.1;q25.3.1 Tráfico - 12 e 13 anos
q25.3.2;q25.3.2 Tráfico - 14 e 15 anos
q25.3.3;q25.3.3 Tráfico - 16 e 17 anos
q25.3.4;q25.3.4 Tráfico - 18 a 21 anos
q25.3.5;q25.3.5 Tráfico - Total
q25.4.1;q25.4.1 Agressão/Briga - 12 e 13 anos
q25.4.2;q25.4.2 Agressão/Briga - 14 e 15 anos
q25.4.3;q25.4.3 Agressão/Briga - 16 e 17 anos
q25.4.4;q25.4.4 Agressão/Briga - 18 a 21 anos
q25.4.5;q25.4.5 Agressão/Briga - Total
q25.5.1;q25.5.1 Homicídio - 12 e 13 anos
q25.5.2;q25.5.2 Homicídio - 14 e 15 anos
q25.5.3;q25.5.3 Homicídio - 16 e 17 anos
q25.5.4;q25.5.4 Homicídio - 18 e 21 anos
q25.5.5;q25.5.5 Total Homicídio
q25.6.1;q25.6.1 Tentativa de Homicídio - 12 e 13 anos
q25.6.2;q25.6.2 Tentativa de Homicídio - 14 a 15 anos
q25.6.3;q25.6.3 Tentativa de Homicídio - 16 a 17 anos
q25.6.4;q25.6.4 Tentativa de Homicídio - 18 a 21 anosl
q25.6.5;q25.6.5 Tentativa de Homicídio - Total
q25.7.1;q25.7.1 Dano ao Patrimônio - 12 e 13 anos
q25.7.2;q25.7.2 Dano ao Patrimônio - 14 e 15 anos
q25.7.3;q25.7.3 Dano ao Patrimônio - 16 e 17 anos
q25.7.4;q25.7.4 Dano ao Patrimônio - 18 a 21 anos
q25.7.5;q25.7.5 Dano ao Patrimônio - Total
q25.8.1;q25.8.1 Crime de trânsito/dirigir sem habilitação - 12 e 13 anos
q25.8.2;q25.8.2 Crime de trânsito/dirigir sem habilitação - 14 e 15 anos
q25.8.3;q25.8.3 Crime de trânsito/dirigir sem habilitação - 16 e 17 anos
q25.8.4;q25.8.4 Crime de trânsito/dirigir sem habilitação - 18 a 21 anos
q25.8.5;q25.8.5 Crime de trânsito/dirigir sem habilitação - Total
q25.9.1;q25.9.1 Porte/uso de drogas - 12 e 13 anos
q25.9.2;q25.9.2 Porte/uso de drogas - 14 e 15 anos
q25.9.3;q25.9.3 Porte/uso de drogas - 16 e 17 anos
q25.9.4;q25.9.4 Porte/uso de drogas - 18 a 21 anos
q25.9.5;q25.9.5 Porte/uso de drogas - Total
q25.10.1;q25.10.1 Lesão Corporal - 12 e 13 anos
q25.10.2;q25.10.2 Lesão Corporal - 14 e 15 anos
q25.10.3;q25.10.3 Lesão Corporal - 16 e 17 anos
q25.10.4;q25.10.4 Lesão Corporal - 18 a 21 anos
q25.10.5;q25.10.5 Lesão Corporal - Total
q25.11.1;q25.11.1 Outros - 12 e 13 anos
q25.11.2;q25.11.2 Outros - 14 e 15 anos
q25.11.3;q25.11.3 Outros - 16 e 17 anos
q25.11.4;q25.11.4 Outros - 18 a 21 anos
q25.11.5;q25.11.5 Outros - Total
q25.12.1;q25.12.1 Total - 12 e 13 anos
q25.12.2;q25.12.2 Total - 14 e 15 anos
q25.12.3;q25.12.3 Total - 16 e 17 anos
q25.12.4;q25.12.4 Total - 18 a 21 anos
q25.12.5;q25.12.5 Total - Total
q25.99.1;q25.99.1 Qual(is) outro(s) ato(s) infacional(is)?
q26.1;q26.1 Liberdade Assistida
q26.1.1;q26.1.199 Não Sabe Liberdade Assistida
q26.2;q26.2 Prestação de Serviços à Comunidade
q26.2.1;q26.2.1 99 Não Sabe Prestação a comunidade
q27;q27 A equipe técnica responsável pelo Serviço de Proteção Social a Adolescentes em Cumprimento de Medida Socioeducativa (MSE) de Liberdade Assistida (LA) e de Prestação de Serviços à Comunidade (PSC) é exclusiva deste serviço?
q28;q28Indique abaixo a frequência com que, normalmente, cada adolescente em cumprimento de medida socioeducativa de Liberdade Assistida (LA) é atendido neste CREAS
q29.1;q29.1 1 Elaboração do Plano Individual de Atendimento (PIA) do adolescente
q29.2;q29.2 2 Atendimento individual do adolescente
q29.3;q29.3 3 Atendimento do adolescente em grupos
q29.4;q29.4 4 Atendimento da família do adolescente em cumprimento de medida de Liberdade Assistida (LA)
q29.5;q29.5 5 Atendimento com grupos de famílias do adolescente em cumprimento de medida de Liberdade Assistida (LA)
q29.6;q29.6 6 Visita domiciliar
q29.7;q29.7 7 Encaminhamento do adolescente para o sistema educacional
q29.8;q29.8 8 Acompanhamento da frequência escolar do adolescente
q29.9;q29.9 9 Encaminhamento para os Serviços de Convivência e Fortalecimento de Vínculos
q29.10;q29.10 10 Encaminhamento do adolescente e sua família para outros serviços e programas da rede socioassistencial
q29.11;q29.11 11 Encaminhamento para serviços da rede de saúde para atendimento de usuários/dependentes de substâncias psicoativas
q29.12;q29.12 12 Encaminhamento de famílias ou indivíduos para outros serviços da rede de saúde
q29.13;q29.13 13 Encaminhamento do adolescente e sua família para serviços de outras políticas setoriais
q29.14;q29.14 14 Encaminhamento do adolescente para cursos profissionalizantes
q29.15;q29.15 15 Elaboração e encaminhamento de relatório para a Justiça da Infância e da Juventude ou Ministério Público
q29.16;q29.16 16 Elaboração e encaminhamento de relatórios periódicos para o órgão gestor da assistência social no município
q29.17;q29.17 17 Registro do acompanhamento em prontuário
q29.18;q29.18 18 Encaminhamento da família e/ou adolescente ao PAEFI
q29.19;q29.19 19 Discussão de caso com outros profissionais da rede
q30;q30 Indique abaixo a frequência com que, normalmente, cada adolescente em cumprimento de medida socioeducativa de Prestação de Serviço de Comunidade (PSC) é atendido neste CREAS
q31.1;q31.1 1 Rede de Saúde
q31.2;q31.2 2 Rede Educacional
q31.3;q31.3 3 Rede socioassistencial pública
q31.4;q31.4 4 Rede socioassistencial privada (ONGs/entidade/associação comunitária)
q31.5;q31.5 5 Outras Unidades da administração pública (Ex.: Corpo de Bombeiros, sede da administração municipal, etc.)
q31.99;q31.99 99 Outros
q31.99.1;q31.99.1Qual(is)?
q32.1;q32.1 1 Elaboração do Plano Individual de Atendimento (PIA) do adolescente
q32.2;q32.2 2 Encaminhamento do adolescente para os locais de prestação de serviços comunitários
q32.3;q32.3 3 Atendimento individual do adolescente
q32.4;q32.4 4 Atendimento do adolescente em grupos
q32.5;q32.5 5 Atendimento da família do adolescente em cumprimento de medida de Prestação de Serviços à Comunidade (PSC)
q32.6;q32.6 6 Atendimento com grupos de famílias do adolescente em cumprimento de medida de Prestação de Serviço à Comunidade
q32.7;q32.7 7 Visita domiciliar
q32.8;q32.8 8 Visitas técnicas aos locais de prestação do serviço à comunidade
q32.9;q32.9 9 Encaminhamento do adolescente para o sistema educacional
q32.10;q32.10 10 Encaminhamento da família e/ou do adolescente ao PAEFI
q32.11;q32.11 11 Discussão de caso com outros profissionais da rede
q32.12;q32.12 12 Acompanhamento da freqüência escolar do adolescente
q32.13;q32.13 13 Encaminhamento para o Serviço de Convivência e Fortalecimento de Vínculos
q32.14;q32.14 14 Encaminhamento do adolescente e sua família para outros serviços e programas da rede socioassistencial
q32.15;q32.15 15 Encaminhamento para serviços da rede de saúde para atendimento de usuários/dependentes de substâncias psicoativas
q32.16;q32.16 16 Encaminhamento de famílias ou indivíduos para outros serviços da rede de saúde
q32.17;q32.17 17 Encaminhamento do adolescente e sua família para serviços de outras políticas setoriais
q32.18;q32.18 18 Encaminhamento do adolescente para cursos profissionalizantes
q32.19;q32.19 19 Elaboração e encaminhamento de relatório para a Justiça da Infância e da Juventude ou Ministério Público
q32.20;q32.20 20 Elaboração e encaminhamento de relatórios periódicos para o órgão gestor da assistência social no município
q32.99;q32.99 99 Outros
q33.1; q33.1 CRAS
q33.2; q33.2 CREAS
q33.98; q33.98 Outro
q33.99; q33.99 Não sabe Informar
q33.0; q33.0 Não é realizado acompanhamento de egressos
q33.98.1; q33.98.1 Qual?
q34; q34Por quanto tempo, em média, o adolescente é acompanhado após seu desligamento?
q35.1; q35.1 1  As equipes realizam estudos de casos em conjunto
q35.2; q35.2 2  A equipe do PAEFI participa do processo de planejamento das atividades de MSE
q35.3; q35.3 3  A equipe do PAEFI participa na elaboração do PIA
q35.4; q35.4 4  As equipes constroem estratégias metodológicas de intervenção junto aos adolescentes em conjunto
q35.5; q35.5 5  As equipes possuem fluxos internos dos casos
q35.6; q35.6 6  As equipes utilizam o mesmo Prontuário de atendimento das famílias
q35.99; q35.99 99  Outro
q35.99.1; q35.99.1 Qual?
q36;q36 Este CREAS realiza o Serviço Especializado em Abordagem Social?
q37.1;q37.1 1. Cumpre função de coordenador do Serviço referenciado
q37.2;q37.2  2. Coleta/recebe periodicamente informações sobre dados de atendimento do Serviço
q37.3;q37.3 3. Realiza reuniões periódicas para avaliação do Serviço com a unidade referenciada
q37.4;q37.4 4. Participa do processo de planejamento das atividades do Serviço
q37.5;q37.5 5. Acompanha cotidianamente as atividades do Serviço
q37.6;q37.6 6. Constrói estratégias metodológicas do Serviço
q37.7;q37.7 7. Elabora relatórios técnicos específicos sobre casos atendidos/acompanhados pelo Serviço
q37.8;q37.8 8. Realiza estudos de caso em parceria com o Serviço
q37.9;q37.9 9. Define procedimentos comuns e/ou complementares ao Serviço
q37.10;q37.10 10. Possui fluxos de encaminhamentos e trocas de informações com o Serviço
q37.11;q37.11 11. Articula com a rede de serviços socioassistenciais
q37.12;q37.12 12. Articula com a rede dos serviços das políticas públicas setoriais
q37.13;q37.13 13. Articula orgãos do Sistema de Justiça
q37.14;q37.14 14. Articula com os órgãos do de defesa de direitos (defensoria publica, Ministerio Publico, Conselho Tutelar
q37.99;q37.99 99. Não realiza nenhuma das atividades acima
q38.1;q38.1 1 Identificação de situações de risco pessoal e social com direitos violados
q38.2;q38.2 2 Conhecimento do Território
q38.3;q38.3 3 Informação, comunicação e defesa de direitos
q38.4;q38.4 4 Escuta e orientação
q38.10;q38.10 10 Elaboração de relatórios
q38.5;q38.5 5 Encaminhamentos sobre/para a rede de serviços locais
q38.6;q38.6 6 Articulação da rede de serviços socioassistenciais
q38.7;q38.7 7 Articulação com os serviços de políticas públicas setoriais
q38.8;q38.8 8 Articulação interinstitucional com os demais órgãos do Sistema de Garantia de Direitos
q38.9;q38.9 9 Elaboração de relatórios
q38.11;q38.11 11 Ações de sensibilização para divulgação do trabaho realizado
q38.12;q38.12 12 Ações para fortalecimento de vinculos familiares e cominitários
q39.1;q39.1 1 Conhecimento prévio dos técnicos do Serviço
q39.2;q39.2 2 A partir de diagnósticos socioterritoriais realizados pelo órgão gestor de Assistência Social
q39.5;q39.3 3 A partir de diagnósticos socioterritoriais realizados pela equipe que executa o serviço
q39.3;q39.4 4 Demanda dos órgãos de defesa de direitos
q39.4;q39.5 5 Denúncias/Solicitações da população
q39.99;q39.99 99 Outros
q39.99.1;q39.99.1 Qual?
q40;q40 Quantos dias por semana a abordagem social é realizada:
q41;q41  Em quais períodos do dia costuma ser realizada a abordagem social:
q42.1;q42.1 1  A abordagem é realizada exclusivamente pela equipe do CREAS
q42.2;q42.2 2  Equipes de atenção básica de saúde
q42.10;q42.10 10  Equipes de saúde mental
q42.3;q42.3 3  Equipes de serviços de acolhimento
q42.4;q42.4 4  Equipes do Centro POP
q42.5;q42.5 5  Equipes de outras unidades públicas da rede socioassistencial
q42.6;q42.6 6  Equipes de entidades da rede socioassistencial privada
q42.7;q42.7 7  Integrantes de movimentos sociais
q42.8;q42.8 8  Guarda Municipal
q42.9;q42.9 9  Polícia Militar
q42.11;q42.11 11  Equipes do sistema de justiça
q42.99;q42.99 99: Outros
q43;q43 Esta Unidade oferta o Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosas e suas Famílias
q44;q44 O Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosas e suas Famílias é executado:
q45;q45 O Serviço de Proteção Social Especial para Pessoas Com Deficiência, Idosas e suas Famílias, ofertado nesta Unidade, possui capacidade para atender quantos usuários por turno
q46;q46 Em média, quantos dias por semana os usuários frequentam este serviço
q47;q47 Em média, quantas horas por dia os usuários do Serviço permanecem na Unidade (nos dias em que este utiliza o serviço)?
q48.1;q48.1 1 Acolhida e escuta inicial
q48.2;q48.2 2 Estudo social
q48.3;q48.3 3 Orientação sobre acesso ao BPC e outros benefícios
q48.4;q48.4 4 Orientação e apoio para obtenção de documento pessoal
q48.5;q48.5 5 Orientação para realização de cadastro no CadÚnico
q48.6;q48.6 6 Elaboração de Plano de Acompanhamento Individual e/ou Familia
q48.7;q48.7 7 Oficinas e atividades coletivas de convívio e socialização
q48.8;q48.8 8 Encaminhamento para a rede de serviços socioassistenciais
q48.9;q48.9 9 Encaminhamento para os serviços da rede de saúde
q48.10;q48.10 10 Encaminhamento para política de educação
